18105;6120;68085;19380;29580;48960
255;4590;68595;20655;28560;56355
255;4080;68595;20655;29580;59670
0;3060;69105;6375;27540;50745
15810;8415;71145;21930;29580;56100
0;1020;66555;5100;28305;64005
57630;36465;24225;68340;32640;25500
16575;9435;73440;17595;26265;64770
17085;8670;73950;19890;25245;64260
0;3825;69105;20400;30600;49470
0;3570;69615;19890;31110;49980
0;3060;69105;19890;32130;49215
0;3060;63750;6375;32130;34935
18360;3570;73950;19125;31365;59160
16830;4845;74715;22440;28050;64005
0;2040;62730;6885;31620;34680
255;1020;34680;6885;31875;30855
255;2550;63240;6885;32640;35445
0;2040;63495;6630;33405;35190
0;2295;70125;5865;30345;62985
0;3060;71655;5355;30090;61200
0;2550;69105;5100;30855;59925
83385;34170;23460;79050;31365;24480
0;2805;72420;4590;30090;59925
0;3570;72165;5610;30090;48705
0;2295;71910;19890;32130;46155
0;1785;69105;4845;31620;49215
0;2040;67065;11475;30855;51255
0;2295;69105;13770;31110;52275
0;2805;70125;10200;31110;61455
0;6885;73695;10200;29325;59925
0;7395;72930;4080;27285;62985
0;6630;73695;13515;29070;59670
50235;44370;28050;78795;33660;25245
255;7395;72675;5100;29070;47175
51510;43605;29325;81600;33660;24480
0;3315;73185;6120;30600;52020
0;6120;74715;5865;29070;59415
0;6120;70890;4590;30090;51255
510;8925;75225;5355;28305;60435
0;3060;70635;6120;25755;70125
0;1275;34935;5610;28305;34680
0;2550;65535;5610;30345;47430
0;5100;69105;21165;28050;53805
255;2550;67065;20145;27030;54570
0;3315;66045;8415;28815;58650
20145;3570;70380;21420;27030;63495
21675;3315;70380;16065;26520;62475
13260;3570;70890;0;28815;45135
6120;6120;72165;19125;27795;57630
1785;4845;73440;0;27540;56100
1275;3060;74460;0;26010;64005
1020;3315;72930;0;26265;64260
1785;3570;71400;0;27540;50490
2295;4080;69105;0;29580;48450
1785;3570;71145;1020;27030;58140
1785;3825;67320;0;26775;51000
510;4080;67065;255;28560;51255
9180;4080;69360;510;28815;47685
9435;4335;68850;0;27795;47685
10965;5100;69870;0;28560;46920
8160;11220;73695;0;30090;56100
9945;11730;74970;510;28305;55590
46410;37230;22950;79305;30600;24990
1530;3570;70125;255;24480;65025
8670;5100;70635;0;26775;50235
5610;4845;71145;0;28560;50745
1785;2805;69105;255;27540;52275
10965;4590;69360;0;28560;59670
13260;3315;70635;0;25245;65280
3825;5865;72165;0;28815;51000
3060;4335;73950;0;27030;63495
3060;7650;74205;0;26520;63750
3825;6885;73950;0;26775;64260
2040;8415;72420;255;26265;62985
14790;6120;69870;18360;32895;49470
14790;6120;70125;20400;33660;48195
14025;4845;70380;255;31620;46155
11985;7905;73950;12240;29325;64770
46410;35700;23715;72675;31620;24735
14535;3825;73440;0;27795;62475
13005;3315;73950;0;26520;62730
18360;3570;71145;17595;30090;58650
13515;4080;73950;14790;30090;58905
82875;37230;25245;82110;32640;25755
16830;3825;62730;14790;35190;33915
17595;4080;62730;15045;33915;33915
15555;3570;71400;13515;31110;58650
17595;3315;69360;18360;32640;51000
12750;4080;71910;0;28305;47685
7905;4080;73695;16830;28050;65025
255;7650;75990;0;27795;62730
46410;36210;24480;74460;29835;23715
10710;4845;73185;17340;29580;60180
18360;3570;69105;12750;30855;51000
46410;37485;22950;77520;29580;23715
14025;4335;73185;11475;27795;66045
46410;36975;24735;71910;29325;24480
11985;4080;72930;14280;26010;66045
10200;6630;72930;0;21675;68340
